id,id_segment,volt_V,current_A,soc_pct,max_single_volt_V,min_single_volt_V,max_temp_C,min_temp_C,timestamp_s,avg_speed_kmh,hvac_active,payload_kg,regenerative_braking_Ah,motor_rpm,gear_position,accelerator_pedal_pct,brake_pedal_pct,charger_connected,label,car_id,car_model,mileage_km,actual_max_capacity_Ah,nominal_capacity_Ah
DR687028,DR687028_1,410.0,90.0,94.77,4.12,4.04,35.3,34.4,290,32.0,1,27.98,0.0,2200.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,167814.09,166.37,185.0
DR687028,DR687028_1,409.876,110.0,94.72,4.13,4.05,35.4,34.5,300,45.0,1,27.98,0.0,3200.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,167814.21,166.37,185.0
DR687028,DR687028_1,418.196,-35.0,94.7,4.15,4.1,35.4,34.5,310,10.0,1,27.98,0.009,700.0,D,0.0,75.0,0,00,EV_108,SimuProB-3,167814.24,166.37,185.0
DR687028,DR687028_1,411.79,55.0,94.68,4.13,4.07,35.5,34.6,320,20.0,1,27.98,0.0,1400.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167814.3,166.37,185.0
DR687028,DR687028_1,408.316,85.0,94.64,4.13,4.06,35.55,34.65,330,38.0,1,27.98,0.0,2600.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167814.41,166.37,185.0
DR687028,DR687028_1,417.275,-25.0,94.64,4.14,4.09,35.6,34.7,340,12.0,1,27.98,0.007,850.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167814.44,166.37,185.0
DR687028,DR687028_1,408.813,65.0,94.61,4.12,4.07,35.65,34.75,350,25.0,1,27.98,0.0,1750.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167814.51,166.37,185.0
DR687028,DR687028_1,407.466,75.0,94.58,4.12,4.06,35.7,34.8,360,35.0,1,27.98,0.0,2400.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167814.61,166.37,185.0
DR687028,DR687028_1,417.071,-30.0,94.57,4.14,4.09,35.75,34.85,370,15.0,1,27.98,0.008,1050.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167814.65,166.37,185.0
DR687028,DR687028_1,408.912,60.0,94.54,4.13,4.07,35.8,34.9,380,28.0,1,27.98,0.0,1950.0,D,32.0,0.0,0,00,EV_108,SimuProB-3,167814.73,166.37,185.0
DR687028,DR687028_1,408.077,70.0,94.53,4.12,4.06,35.85,34.95,390,32.0,1,27.98,0.0,2200.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167814.82,166.37,185.0
DR687028,DR687028_1,416.591,-35.0,94.52,4.14,4.08,35.88,34.98,400,8.0,1,27.98,0.009,550.0,D,0.0,75.0,0,00,EV_108,SimuProB-3,167814.84,166.37,185.0
DR687028,DR687028_1,407.746,68.0,94.5,4.12,4.06,35.92,35.02,410,22.0,1,27.98,0.0,1550.0,D,28.0,0.0,0,00,EV_108,SimuProB-3,167814.9,166.37,185.0
DR687028,DR687028_1,407.682,72.0,94.47,4.12,4.06,35.95,35.05,420,35.0,1,27.98,0.0,2400.0,D,38.0,0.0,0,00,EV_108,SimuProB-3,167815.0,166.37,185.0
DR687028,DR687028_1,416.235,-25.0,94.47,4.13,4.08,35.98,35.08,430,12.0,1,27.98,0.007,800.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167815.03,166.37,185.0
DR687028,DR687028_1,407.076,65.0,94.47,4.12,4.06,36.02,35.12,440,25.0,1,27.98,0.0,1750.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167815.1,166.37,185.0
DR687028,DR687028_1,415.624,-28.0,94.46,4.13,4.07,36.05,35.15,450,10.0,1,27.98,0.008,700.0,D,0.0,65.0,0,00,EV_108,SimuProB-3,167815.13,166.37,185.0
DR687028,DR687028_1,408.622,55.0,94.45,4.12,4.06,36.08,35.18,460,30.0,1,27.98,0.0,2000.0,D,25.0,0.0,0,00,EV_108,SimuProB-3,167815.21,166.37,185.0
DR687028,DR687028_1,408.438,60.0,94.44,4.12,4.06,36.11,35.21,470,38.0,1,27.98,0.0,2600.0,D,32.0,0.0,0,00,EV_108,SimuProB-3,167815.32,166.37,185.0
DR687028,DR687028_1,416.017,-15.0,94.42,4.13,4.08,36.13,35.23,480,20.0,1,27.98,0.004,1400.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167815.38,166.37,185.0
DR687028,DR687028_1,408.806,70.0,94.42,4.12,4.06,36.16,35.26,490,35.0,1,27.98,0.0,2400.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167815.47,166.37,185.0
DR687028,DR687028_1,415.335,-22.0,94.41,4.13,4.07,36.19,35.29,500,15.0,1,27.98,0.006,1100.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167815.51,166.37,185.0
DR687028,DR687028_1,407.519,65.0,94.39,4.12,4.06,36.22,35.32,510,25.0,1,27.98,0.0,1800.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167815.58,166.37,185.0
DR687028,DR687028_1,414.36,-30.0,94.38,4.13,4.08,36.25,35.35,520,8.0,1,27.98,0.008,600.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167815.6,166.37,185.0
DR687028,DR687028_1,406.665,80.0,94.36,4.12,4.05,36.28,35.38,530,20.0,1,27.98,0.0,1400.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167815.66,166.37,185.0
DR687028,DR687028_1,413.558,-25.0,94.34,4.13,4.07,36.31,35.41,540,5.0,1,27.98,0.007,350.0,D,0.0,65.0,0,00,EV_108,SimuProB-3,167815.67,166.37,185.0
DR687028,DR687028_1,406.112,85.0,94.32,4.12,4.04,36.34,35.44,550,18.0,1,27.98,0.0,1250.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167815.72,166.37,185.0
DR687028,DR687028_1,412.64,-35.0,94.3,4.14,4.08,36.36,35.46,560,10.0,1,27.98,0.009,700.0,D,0.0,70.0,0,00,EV_108,SimuProB-3,167815.75,166.37,185.0
DR687028,DR687028_1,405.817,95.0,94.28,4.11,4.04,36.38,35.48,570,35.0,1,27.98,0.0,2800.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167815.85,166.37,185.0
DR687028,DR687028_1,414.037,-20.0,94.26,4.14,4.09,36.4,35.5,580,12.0,1,27.98,0.005,900.0,D,0.0,50.0,0,00,EV_108,SimuProB-3,167815.88,166.37,185.0
DR687028,DR687028_1,407.481,65.0,94.25,4.12,4.06,36.42,35.52,590,25.0,1,27.98,0.0,1800.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167815.95,166.37,185.0
DR687028,DR687028_1,408.397,45.0,94.23,4.12,4.06,36.44,35.54,600,28.0,1,27.98,0.0,2100.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167816.03,166.37,185.0
DR687028,DR687028_1,413.094,-25.0,94.21,4.14,4.09,36.45,35.55,610,15.0,1,27.98,0.007,1100.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167816.07,166.37,185.0
DR687028,DR687028_1,408.773,60.0,94.21,4.12,4.06,36.47,35.57,620,22.0,1,27.98,0.0,1600.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167816.13,166.37,185.0
DR687028,DR687028_1,406.275,75.0,94.18,4.11,4.05,36.5,35.6,630,32.0,1,27.98,0.0,2400.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167816.22,166.37,185.0
DR687028,DR687028_1,410.42,-35.0,94.17,4.13,4.08,36.52,35.62,640,18.0,1,27.98,0.009,1350.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167816.27,166.37,185.0
DR687028,DR687028_1,405.463,85.0,94.15,4.11,4.05,36.55,35.65,650,38.0,1,27.98,0.0,2800.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167816.37,166.37,185.0
DR687028,DR687028_1,401.875,95.0,94.12,4.1,4.04,36.58,35.68,660,42.0,1,27.98,0.0,3100.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,167816.49,166.37,185.0
DR687028,DR687028_1,408.468,-30.0,94.1,4.13,4.08,36.6,35.7,670,25.0,1,27.98,0.008,1850.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167816.56,166.37,185.0
DR687028,DR687028_1,406.34,65.0,94.09,4.11,4.06,36.62,35.72,680,35.0,1,27.98,0.0,2600.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167816.65,166.37,185.0
DR687028,DR687028_1,404.558,45.0,94.07,4.1,4.05,36.64,35.74,690,32.0,1,27.98,0.0,2400.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167816.74,166.37,185.0
DR687028,DR687028_1,399.754,110.0,94.04,4.12,4.03,36.67,35.77,700,45.0,1,27.98,0.0,3400.0,D,70.0,0.0,0,00,EV_108,SimuProB-3,167816.86,166.37,185.0
DR687028,DR687028_1,412.234,-38.0,94.01,4.14,4.09,36.69,35.79,710,20.0,1,27.98,0.01,1500.0,D,0.0,65.0,0,00,EV_108,SimuProB-3,167816.92,166.37,185.0
DR687028,DR687028_1,413.75,-25.0,93.98,4.14,4.09,36.71,35.81,720,8.0,1,27.98,0.007,600.0,D,0.0,70.0,0,00,EV_108,SimuProB-3,167816.94,166.37,185.0
DR687028,DR687028_1,409.528,55.0,93.98,4.12,4.07,36.73,35.83,730,18.0,1,27.98,0.0,1350.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167816.99,166.37,185.0
DR687028,DR687028_1,407.377,75.0,93.95,4.11,4.06,36.75,35.85,740,28.0,1,27.98,0.0,2100.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167817.07,166.37,185.0
DR687028,DR687028_1,394.962,125.0,93.91,4.1,4.02,36.78,35.87,750,42.0,1,27.98,0.0,3150.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,167817.19,166.37,185.0
DR687028,DR687028_1,408.167,-22.0,93.89,4.13,4.08,36.8,35.89,760,15.0,1,27.98,0.006,1100.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167817.23,166.37,185.0
DR687028,DR687028_1,398.101,85.0,93.86,4.11,4.05,36.83,35.92,770,35.0,1,27.98,0.0,2650.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167817.33,166.37,185.0
DR687028,DR687028_1,392.981,110.0,93.83,4.1,4.01,36.85,35.94,780,48.0,1,27.98,0.0,3700.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,167817.46,166.37,185.0
DR687028,DR687028_1,406.6,-35.0,93.82,4.14,4.09,36.86,35.95,790,22.0,1,27.98,0.01,1650.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167817.52,166.37,185.0
DR687028,DR687028_1,401.021,65.0,93.8,4.12,4.07,36.88,35.97,800,30.0,1,27.98,0.0,2250.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167817.61,166.37,185.0
DR687028,DR687028_1,395.748,45.0,93.77,4.12,4.06,36.91,36.0,810,25.0,1,27.98,0.0,1900.0,D,20.0,15.0,0,00,EV_108,SimuProB-3,167817.68,166.37,185.0
DR687028,DR687028_1,399.745,12.0,93.77,4.11,4.07,36.93,36.02,820,10.0,1,27.98,0.0,750.0,D,5.0,30.0,0,00,EV_108,SimuProB-3,167817.71,166.37,185.0
DR687028,DR687028_1,403.441,5.0,93.74,4.11,4.08,36.95,36.04,830,5.0,1,27.98,0.0,400.0,D,0.0,20.0,0,00,EV_108,SimuProB-3,167817.72,166.37,185.0
DR687028,DR687028_1,405.038,4.5,93.73,4.11,4.08,36.96,36.05,840,2.0,1,27.98,0.0,150.0,D,0.0,25.0,0,00,EV_108,SimuProB-3,167817.73,166.37,185.0
DR687028,DR687028_1,398.989,75.0,93.71,4.12,4.06,36.98,36.07,850,18.0,1,27.98,0.0,1350.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167817.78,166.37,185.0
DR687028,DR687028_1,403.27,25.0,93.7,4.11,4.07,37.01,36.09,860,22.0,1,27.98,0.0,1650.0,D,25.0,0.0,0,00,EV_108,SimuProB-3,167817.84,166.37,185.0
DR687028,DR687028_1,401.587,15.0,93.69,4.11,4.07,37.04,36.11,870,25.0,1,27.98,0.0,1850.0,D,20.0,0.0,0,00,EV_108,SimuProB-3,167817.91,166.37,185.0
DR687028,DR687028_1,395.756,85.0,93.67,4.12,4.05,37.09,36.15,880,38.0,1,27.98,0.0,2800.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167818.01,166.37,185.0
DR687028,DR687028_1,404.603,-25.0,93.65,4.13,4.08,37.12,36.18,890,18.0,1,27.98,0.02,1350.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167818.06,166.37,185.0
DR687028,DR687028_1,396.266,80.0,93.65,4.12,4.06,37.15,36.19,900,35.0,1,27.98,0.0,2600.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,167818.16,166.37,185.0
DR687028,DR687028_1,408.98,-30.0,93.63,4.14,4.09,37.18,36.21,910,10.0,1,27.98,0.02,750.0,D,0.0,75.0,0,00,EV_108,SimuProB-3,167818.18,166.37,185.0
DR687028,DR687028_1,400.225,65.0,93.62,4.12,4.07,37.2,36.22,920,28.0,1,27.98,0.0,2100.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167818.26,166.37,185.0
DR687028,DR687028_1,392.011,110.0,93.59,4.11,4.04,37.24,36.23,930,42.0,1,27.98,0.0,3200.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,167818.38,166.37,185.0
DR687028,DR687028_1,406.55,-35.0,93.56,4.13,4.08,37.28,36.24,940,12.0,1,27.98,0.03,900.0,D,0.0,85.0,0,00,EV_108,SimuProB-3,167818.41,166.37,185.0
DR687028,DR687028_1,398.403,75.0,93.56,4.12,4.06,37.32,36.25,950,32.0,1,27.98,0.0,2400.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167818.5,166.37,185.0
DR687028,DR687028_1,388.296,125.0,93.53,4.1,4.03,37.38,36.26,960,48.0,1,27.98,0.0,3800.0,D,70.0,0.0,0,00,EV_108,SimuProB-3,167818.63,166.37,185.0
DR687028,DR687028_1,403.194,-25.0,93.52,4.12,4.07,37.4,36.26,970,35.0,1,27.98,0.02,2700.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167818.73,166.37,185.0
DR687028,DR687028_1,410.986,5.0,93.52,4.13,4.1,37.42,36.27,980,8.0,1,27.98,0.0,600.0,D,10.0,20.0,0,00,EV_108,SimuProB-3,167818.75,166.37,185.0
DR687028,DR687028_1,408.344,12.0,93.49,4.13,4.1,37.44,36.28,990,18.0,1,27.98,0.0,1350.0,D,25.0,0.0,0,00,EV_108,SimuProB-3,167818.8,166.37,185.0
DR687028,DR687028_1,392.139,110.0,93.48,4.11,4.04,37.48,36.29,1000,45.0,1,27.98,0.0,3500.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,167818.92,166.37,185.0
DR687028,DR687028_1,405.543,-30.0,93.47,4.13,4.09,37.5,36.3,1010,15.0,1,27.98,0.025,1100.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167818.97,166.37,185.0
DR687028,DR687028_1,406.237,15.0,93.45,4.13,4.1,37.52,36.31,1020,22.0,1,27.98,0.0,1650.0,D,30.0,0.0,0,00,EV_108,SimuProB-3,167819.03,166.37,185.0
DR687028,DR687028_1,404.702,35.0,93.44,4.12,4.09,37.54,36.32,1030,35.0,1,27.98,0.0,2700.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167819.13,166.37,185.0
DR687028,DR687028_1,409.627,-20.0,93.44,4.13,4.1,37.55,36.33,1040,18.0,1,27.98,0.015,1350.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167819.18,166.37,185.0
DR687028,DR687028_1,404.202,45.0,93.4,4.12,4.09,37.57,36.34,1050,30.0,1,27.98,0.0,2300.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167819.26,166.37,185.0
DR687028,DR687028_1,407.797,-25.0,93.4,4.13,4.1,37.59,36.35,1060,10.0,1,27.98,0.018,800.0,D,0.0,65.0,0,00,EV_108,SimuProB-3,167819.29,166.37,185.0
DR687028,DR687028_1,401.481,120.0,93.38,4.11,4.06,37.61,36.36,1070,38.0,1,27.98,0.0,2900.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167819.4,166.37,185.0
DR687028,DR687028_1,406.564,-30.0,93.38,4.13,4.1,37.62,36.37,1080,15.0,1,27.98,0.022,1100.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167819.44,166.37,185.0
DR687028,DR687028_1,403.34,55.0,93.37,4.12,4.08,37.64,36.38,1090,25.0,1,27.98,0.0,1900.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167819.51,166.37,185.0
DR687028,DR687028_1,405.931,-15.0,93.36,4.12,4.09,37.65,36.39,1100,12.0,1,27.98,0.012,900.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167819.54,166.37,185.0
DR687028,DR687028_1,404.829,45.0,93.34,4.12,4.08,37.66,36.4,1110,22.0,1,27.98,0.0,1700.0,D,35.0,0.0,0,00,EV_108,SimuProB-3,167819.6,166.37,185.0
DR687028,DR687028_1,408.944,-20.0,93.34,4.13,4.1,37.67,36.41,1120,10.0,1,27.98,0.015,800.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167819.63,166.37,185.0
DR687028,DR687028_1,402.842,110.0,93.32,4.11,4.06,37.69,36.42,1130,35.0,1,27.98,0.0,2700.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,167819.73,166.37,185.0
DR687028,DR687028_1,400.78,130.0,93.28,4.11,4.05,37.71,36.43,1140,42.0,1,27.98,0.0,3200.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,167819.85,166.37,185.0
DR687028,DR687028_1,406.487,-35.0,93.27,4.13,4.09,37.72,36.44,1150,15.0,1,27.98,0.028,1100.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167819.89,166.37,185.0
DR687028,DR687028_1,403.536,60.0,93.22,4.12,4.07,37.74,36.45,1160,28.0,1,27.98,0.0,2100.0,D,45.0,0.0,0,00,EV_108,SimuProB-3,167819.97,166.37,185.0
DR687028,DR687028_1,401.463,125.0,93.22,4.11,4.06,37.76,36.46,1170,45.0,1,27.98,0.0,3300.0,D,65.0,0.0,0,00,EV_108,SimuProB-3,167820.1,166.37,185.0
DR687028,DR687028_1,405.917,-30.0,93.22,4.12,4.09,37.77,36.47,1180,25.0,1,27.98,0.025,1900.0,D,0.0,50.0,0,00,EV_108,SimuProB-3,167820.16,166.37,185.0
DR687028,DR687028_1,402.932,85.0,93.21,4.11,4.07,37.78,36.48,1190,38.0,1,27.98,0.0,2800.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167820.27,166.37,185.0
DR687028,DR687028_1,400.345,110.0,93.2,4.11,4.06,37.8,36.49,1200,52.0,1,27.98,0.0,3800.0,D,60.0,0.0,0,00,EV_108,SimuProB-3,167820.41,166.37,185.0
DR687028,DR687028_1,406.523,-38.0,93.18,4.13,4.09,37.82,36.5,1210,35.0,1,27.98,0.03,2600.0,D,0.0,55.0,0,00,EV_108,SimuProB-3,167820.51,166.37,185.0
DR687028,DR687028_1,402.958,75.0,93.17,4.12,4.07,37.83,36.51,1220,25.0,1,27.98,0.0,1900.0,D,40.0,0.0,0,00,EV_108,SimuProB-3,167820.58,166.37,185.0
DR687028,DR687028_1,401.533,60.0,93.16,4.12,4.08,37.84,36.52,1230,15.0,1,27.98,0.0,1100.0,D,25.0,10.0,0,00,EV_108,SimuProB-3,167820.62,166.37,185.0
DR687028,DR687028_1,398.637,95.0,93.13,4.11,4.06,37.86,36.53,1240,35.0,1,27.98,0.0,2600.0,D,50.0,0.0,0,00,EV_108,SimuProB-3,167820.72,166.37,185.0
DR687028,DR687028_1,404.151,-25.0,93.12,4.13,4.09,37.87,36.54,1250,10.0,1,27.98,0.02,750.0,D,0.0,60.0,0,00,EV_108,SimuProB-3,167820.75,166.37,185.0
DR687028,DR687028_1,405.329,-12.0,93.11,4.14,4.1,37.89,36.55,1260,5.0,1,27.98,0.01,350.0,D,0.0,45.0,0,00,EV_108,SimuProB-3,167820.76,166.37,185.0
DR687028,DR687028_1,400.335,110.0,93.08,4.11,4.05,37.91,36.57,1270,25.0,1,27.98,0.0,1900.0,D,55.0,0.0,0,00,EV_108,SimuProB-3,167820.83,166.37,185.0
