car,charge_segment,mileage,gt_capacity,pred_capacity,error
EV_001,316.0,20556.26,32.560001373291016,32.38975524902344,-0.17024612426757812
EV_001,315.0,20556.26,32.560001373291016,33.71302795410156,1.1530265808105469
EV_001,317.0,20556.26,32.560001373291016,32.3792839050293,-0.18071746826171875
EV_001,314.0,20556.26,32.560001373291016,34.6007194519043,2.0407180786132812
EV_001,318.0,20556.26,32.560001373291016,32.361610412597656,-0.19839096069335938
EV_001,319.0,20556.26,32.560001373291016,32.61322784423828,0.053226470947265625
EV_001,315.0,20556.26,32.560001373291016,34.29109191894531,1.7310905456542969
EV_001,317.0,20556.26,32.560001373291016,33.11150360107422,0.5515022277832031
EV_001,320.0,20556.26,32.560001373291016,32.91761016845703,0.3576087951660156
EV_001,316.0,20556.26,32.560001373291016,34.74639129638672,2.186389923095703
EV_001,318.0,20556.26,32.560001373291016,33.921958923339844,1.3619575500488281
EV_001,321.0,20556.26,32.560001373291016,33.72859191894531,1.1685905456542969
EV_001,317.0,20556.26,32.560001373291016,34.74431610107422,2.184314727783203
EV_001,322.0,20556.26,32.560001373291016,34.42872619628906,1.8687248229980469
EV_001,323.0,20556.26,32.560001373291016,34.35039520263672,1.7903938293457031
EV_001,319.0,20556.26,32.560001373291016,33.38718032836914,0.827178955078125
EV_001,320.0,20556.26,32.560001373291016,33.17009735107422,0.6100959777832031
EV_001,324.0,20556.26,32.560001373291016,34.27082061767578,1.7108192443847656
EV_001,321.0,20556.26,32.560001373291016,33.50398635864258,0.9439849853515625
EV_001,320.0,20556.26,32.560001373291016,33.90875244140625,1.3487510681152344
EV_001,322.0,20556.26,32.560001373291016,34.11695098876953,1.5569496154785156
EV_001,325.0,20556.26,32.560001373291016,33.188411712646484,0.6284103393554688
EV_001,321.0,20556.26,32.560001373291016,33.55975341796875,0.9997520446777344
EV_001,323.0,20556.26,32.560001373291016,33.01512145996094,0.4551200866699219
EV_001,326.0,20556.26,32.560001373291016,32.522735595703125,-0.037265777587890625
EV_001,324.0,20556.26,32.560001373291016,32.995521545410156,0.4355201721191406
EV_001,327.0,20556.26,32.560001373291016,32.40922927856445,-0.1507720947265625
EV_001,323.0,20556.26,32.560001373291016,34.77185821533203,2.2118568420410156
EV_001,325.0,20556.26,32.560001373291016,33.0731315612793,0.5131301879882812
EV_001,326.0,20556.26,32.560001373291016,33.011497497558594,0.4514961242675781
EV_001,327.0,20556.26,32.560001373291016,33.23737716674805,0.6773757934570312
EV_001,329.0,20556.26,32.560001373291016,33.94947814941406,1.3894767761230469
EV_001,328.0,20556.26,32.560001373291016,34.54710006713867,1.9870986938476562
EV_001,330.0,20556.26,32.560001373291016,33.989166259765625,1.4291648864746094
EV_001,325.0,20556.26,32.560001373291016,33.27259826660156,0.7125968933105469
EV_001,331.0,20556.26,32.560001373291016,34.05192184448242,1.4919204711914062
EV_001,326.0,20556.26,32.560001373291016,32.8038330078125,0.24383163452148438
EV_001,332.0,20556.26,32.560001373291016,32.65834426879883,0.0983428955078125
EV_001,327.0,20556.26,32.560001373291016,33.89274215698242,1.3327407836914062
EV_001,330.0,20556.26,32.560001373291016,33.657875061035156,1.0978736877441406
EV_001,333.0,20556.26,32.560001373291016,32.985286712646484,0.42528533935546875
EV_001,328.0,20556.26,32.560001373291016,33.8865966796875,1.3265953063964844
EV_001,331.0,20556.26,32.560001373291016,33.65956115722656,1.0995597839355469
EV_001,334.0,20556.26,32.560001373291016,33.63233184814453,1.0723304748535156
EV_001,329.0,20556.26,32.560001373291016,34.3031120300293,1.7431106567382812
EV_001,332.0,20556.26,32.560001373291016,32.79549789428711,0.23549652099609375
EV_001,335.0,20556.26,32.560001373291016,32.76002883911133,0.2000274658203125
EV_001,330.0,20556.26,32.560001373291016,33.534698486328125,0.9746971130371094
EV_001,336.0,20556.26,32.560001373291016,34.486454010009766,1.92645263671875
EV_001,331.0,20556.26,32.560001373291016,33.32884216308594,0.7688407897949219
EV_001,334.0,20556.26,32.560001373291016,32.393611907958984,-0.16638946533203125
EV_001,332.0,20556.26,32.560001373291016,32.59553909301758,0.0355377197265625
EV_001,335.0,20556.26,32.560001373291016,32.39173126220703,-0.16827011108398438
EV_001,333.0,20556.26,32.560001373291016,33.38005065917969,0.8200492858886719
EV_001,336.0,20556.26,32.560001373291016,33.25298309326172,0.6929817199707031
EV_001,334.0,20556.26,32.560001373291016,32.90251541137695,0.3425140380859375
EV_001,337.0,20556.26,32.560001373291016,33.0339469909668,0.47394561767578125
EV_001,339.0,20556.26,32.560001373291016,32.85414505004883,0.2941436767578125
EV_001,335.0,20556.26,32.560001373291016,32.94447326660156,0.3844718933105469
EV_001,338.0,20556.26,32.560001373291016,33.61588668823242,1.0558853149414062
EV_001,340.0,20556.26,32.560001373291016,32.82142639160156,0.2614250183105469
EV_001,341.0,20556.26,32.560001373291016,33.30979919433594,0.7497978210449219
EV_001,339.0,20556.26,32.560001373291016,34.21080017089844,1.6507987976074219
EV_001,337.0,20556.26,32.560001373291016,33.97015380859375,1.4101524353027344
EV_001,340.0,20556.26,32.560001373291016,33.87437438964844,1.3143730163574219
EV_002,889.0,11777.92,35.45000076293945,32.64187240600586,-2.8081283569335938
EV_002,890.0,11777.92,35.45000076293945,32.66497802734375,-2.785022735595703
EV_002,893.0,11777.92,35.45000076293945,33.12277603149414,-2.3272247314453125
EV_002,894.0,11777.92,35.45000076293945,33.1145133972168,-2.3354873657226562
EV_002,895.0,11777.92,35.45000076293945,33.040687561035156,-2.409313201904297
EV_002,896.0,11777.92,35.45000076293945,32.7083625793457,-2.74163818359375
EV_002,900.0,11777.92,35.45000076293945,32.883018493652344,-2.5669822692871094
EV_002,903.0,11777.92,35.45000076293945,32.986351013183594,-2.4636497497558594
EV_002,905.0,11777.92,35.45000076293945,33.507232666015625,-1.9427680969238281
EV_002,906.0,11777.92,35.45000076293945,34.95460510253906,-0.4953956604003906
EV_002,907.0,11777.92,35.45000076293945,35.11219787597656,-0.3378028869628906
EV_002,908.0,11777.92,35.45000076293945,35.10991287231445,-0.340087890625
EV_002,909.0,11777.92,35.45000076293945,34.62812805175781,-0.8218727111816406
EV_002,910.0,11777.92,35.45000076293945,34.587493896484375,-0.8625068664550781
EV_002,911.0,11777.92,35.45000076293945,34.74639129638672,-0.7036094665527344
EV_002,913.0,11777.92,35.45000076293945,32.37885665893555,-3.0711441040039062
EV_002,914.0,11777.92,35.45000076293945,33.4484977722168,-2.0015029907226562
EV_002,915.0,11777.92,35.45000076293945,32.81456756591797,-2.6354331970214844
EV_002,916.0,11777.92,35.45000076293945,33.33985900878906,-2.1101417541503906
EV_002,918.0,11777.92,35.45000076293945,33.4849853515625,-1.9650154113769531
EV_002,919.0,11777.92,35.45000076293945,32.950950622558594,-2.4990501403808594
EV_002,920.0,11777.92,35.45000076293945,34.03693389892578,-1.4130668640136719
EV_002,922.0,11777.92,35.45000076293945,33.40409469604492,-2.0459060668945312
EV_002,923.0,11777.92,35.45000076293945,34.22114181518555,-1.2288589477539062
EV_002,924.0,11777.92,35.45000076293945,33.10150146484375,-2.348499298095703
EV_002,926.0,11777.92,35.45000076293945,33.293304443359375,-2.156696319580078
EV_002,927.0,11777.92,35.45000076293945,32.97317886352539,-2.4768218994140625
EV_002,928.0,11777.92,35.45000076293945,32.9060173034668,-2.5439834594726562
EV_002,929.0,11777.92,35.45000076293945,34.418827056884766,-1.0311737060546875
EV_002,930.0,11777.92,35.45000076293945,34.14242172241211,-1.3075790405273438
EV_002,934.0,11777.92,35.45000076293945,34.283512115478516,-1.1664886474609375
EV_002,935.0,11777.92,35.45000076293945,34.283512115478516,-1.1664886474609375
EV_002,936.0,11777.92,35.45000076293945,34.62812805175781,-0.8218727111816406
EV_002,937.0,11777.92,35.45000076293945,34.484352111816406,-0.9656486511230469
EV_002,938.0,11777.92,35.45000076293945,34.74639129638672,-0.7036094665527344
EV_002,939.0,11777.92,35.45000076293945,34.74639129638672,-0.7036094665527344
EV_002,942.0,11777.92,35.45000076293945,32.852081298828125,-2.597919464111328
EV_002,944.0,11777.92,35.45000076293945,33.49307632446289,-1.9569244384765625
EV_002,945.0,11777.92,35.45000076293945,32.91523361206055,-2.5347671508789062
EV_002,946.0,11777.92,35.45000076293945,32.98433303833008,-2.465667724609375
EV_002,947.0,11777.92,35.45000076293945,33.36275863647461,-2.0872421264648438
EV_002,948.0,11777.92,35.45000076293945,34.28535461425781,-1.1646461486816406
EV_002,949.0,11777.92,35.45000076293945,34.10204315185547,-1.3479576110839844
EV_002,950.0,11777.92,35.45000076293945,33.877159118652344,-1.5728416442871094
EV_002,951.0,11777.92,35.45000076293945,33.171417236328125,-2.278583526611328
EV_002,952.0,11777.92,35.45000076293945,32.92795944213867,-2.5220413208007812
EV_002,953.0,11777.92,35.45000076293945,32.58684539794922,-2.8631553649902344
EV_002,954.0,11777.92,35.45000076293945,33.855533599853516,-1.5944671630859375
EV_002,955.0,11777.92,35.45000076293945,32.58990478515625,-2.860095977783203
EV_002,956.0,11777.92,35.45000076293945,32.961727142333984,-2.4882736206054688
EV_002,958.0,11777.92,35.45000076293945,33.08661651611328,-2.363384246826172
EV_002,959.0,11777.92,35.45000076293945,33.51853561401367,-1.9314651489257812
EV_002,960.0,11777.92,35.45000076293945,34.1142463684082,-1.33575439453125
EV_002,961.0,11777.92,35.45000076293945,34.08564758300781,-1.3643531799316406
EV_002,962.0,11777.92,35.45000076293945,34.74346923828125,-0.7065315246582031
EV_002,963.0,11777.92,35.45000076293945,33.501068115234375,-1.9489326477050781
EV_002,964.0,11777.92,35.45000076293945,33.55027770996094,-1.8997230529785156
EV_002,965.0,11777.92,35.45000076293945,33.722389221191406,-1.7276115417480469
EV_002,966.0,11777.92,35.45000076293945,33.563438415527344,-1.8865623474121094
EV_002,967.0,11777.92,35.45000076293945,32.50743103027344,-2.9425697326660156
EV_002,968.0,11777.92,35.45000076293945,33.70195770263672,-1.7480430603027344
EV_002,970.0,11777.92,35.45000076293945,33.3083381652832,-2.14166259765625
EV_002,971.0,11777.92,35.45000076293945,34.05641174316406,-1.3935890197753906
EV_002,972.0,11777.92,35.45000076293945,33.9852409362793,-1.4647598266601562
EV_002,973.0,11777.92,35.45000076293945,33.16945266723633,-2.280548095703125
EV_002,974.0,11777.92,35.45000076293945,32.96320724487305,-2.4867935180664062
EV_002,975.0,11777.92,35.45000076293945,32.94465255737305,-2.5053482055664062
EV_002,976.0,11777.92,35.45000076293945,32.780609130859375,-2.669391632080078
EV_002,977.0,11777.92,35.45000076293945,32.500099182128906,-2.949901580810547
EV_002,978.0,11777.92,35.45000076293945,33.36510467529297,-2.0848960876464844
EV_002,979.0,11777.92,35.45000076293945,33.96122741699219,-1.4887733459472656
EV_002,983.0,11777.92,35.45000076293945,32.92047882080078,-2.529521942138672
EV_003,123.0,19141.97,35.66999816894531,32.59308624267578,-3.0769119262695312
EV_003,124.0,19141.97,35.66999816894531,34.63274002075195,-1.0372581481933594
EV_003,126.0,19141.97,35.66999816894531,32.64406967163086,-3.025928497314453
EV_003,127.0,19141.97,35.66999816894531,33.19809341430664,-2.471904754638672
EV_003,128.0,19141.97,35.66999816894531,33.39982986450195,-2.2701683044433594
EV_003,129.0,19141.97,35.66999816894531,34.713966369628906,-0.9560317993164062
EV_003,130.0,19141.97,35.66999816894531,35.06559371948242,-0.6044044494628906
EV_003,134.0,19141.97,35.66999816894531,34.519981384277344,-1.1500167846679688
EV_003,135.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,137.0,19141.97,35.66999816894531,34.293521881103516,-1.3764762878417969
EV_003,140.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,141.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,142.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,143.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,144.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,145.0,19141.97,35.66999816894531,34.293521881103516,-1.3764762878417969
EV_003,147.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,148.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,149.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,150.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,151.0,19141.97,35.66999816894531,34.23683166503906,-1.43316650390625
EV_003,154.0,19141.97,35.66999816894531,34.14329528808594,-1.526702880859375
EV_003,155.0,19141.97,35.66999816894531,33.6466178894043,-2.0233802795410156
EV_003,156.0,19141.97,35.66999816894531,33.446388244628906,-2.2236099243164062
EV_003,157.0,19141.97,35.66999816894531,32.86496353149414,-2.805034637451172
EV_003,158.0,19141.97,35.66999816894531,32.562374114990234,-3.107624053955078
EV_003,159.0,19141.97,35.66999816894531,32.42458724975586,-3.245410919189453
EV_003,172.0,19141.97,35.66999816894531,32.59315872192383,-3.0768394470214844
EV_003,171.0,19141.97,35.66999816894531,32.97016906738281,-2.6998291015625
EV_003,174.0,19141.97,35.66999816894531,33.049110412597656,-2.6208877563476562
EV_003,173.0,19141.97,35.66999816894531,32.473960876464844,-3.1960372924804688
EV_003,175.0,19141.97,35.66999816894531,33.34135818481445,-2.3286399841308594
EV_003,174.0,19141.97,35.66999816894531,32.92236328125,-2.7476348876953125
EV_003,176.0,19141.97,35.66999816894531,32.669071197509766,-3.000926971435547
EV_003,175.0,19141.97,35.66999816894531,34.74639129638672,-0.9236068725585938
EV_003,177.0,19141.97,35.66999816894531,32.88094711303711,-2.789051055908203
EV_003,177.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,179.0,19141.97,35.66999816894531,33.09806823730469,-2.571929931640625
EV_003,178.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,180.0,19141.97,35.66999816894531,34.02649688720703,-1.6435012817382812
EV_003,179.0,19141.97,35.66999816894531,34.293521881103516,-1.3764762878417969
EV_003,181.0,19141.97,35.66999816894531,33.45198440551758,-2.2180137634277344
EV_003,180.0,19141.97,35.66999816894531,34.293521881103516,-1.3764762878417969
EV_003,182.0,19141.97,35.66999816894531,32.908695220947266,-2.761302947998047
EV_003,181.0,19141.97,35.66999816894531,34.354026794433594,-1.3159713745117188
EV_003,182.0,19141.97,35.66999816894531,34.354026794433594,-1.3159713745117188
EV_003,183.0,19141.97,35.66999816894531,32.940338134765625,-2.7296600341796875
EV_003,183.0,19141.97,35.66999816894531,34.283512115478516,-1.3864860534667969
EV_003,186.0,19141.97,35.66999816894531,33.00709915161133,-2.6628990173339844
EV_003,186.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,187.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,188.0,19141.97,35.66999816894531,32.891517639160156,-2.7784805297851562
EV_003,188.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,189.0,19141.97,35.66999816894531,34.57627868652344,-1.093719482421875
EV_003,189.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,190.0,19141.97,35.66999816894531,34.501983642578125,-1.1680145263671875
EV_003,190.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,191.0,19141.97,35.66999816894531,33.48286819458008,-2.1871299743652344
EV_003,191.0,19141.97,35.66999816894531,34.21295166015625,-1.4570465087890625
EV_003,202.0,19141.97,35.66999816894531,34.725189208984375,-0.9448089599609375
EV_003,204.0,19141.97,35.66999816894531,33.23979568481445,-2.4302024841308594
EV_003,203.0,19141.97,35.66999816894531,33.790245056152344,-1.8797531127929688
EV_003,205.0,19141.97,35.66999816894531,33.18644332885742,-2.4835548400878906
EV_003,204.0,19141.97,35.66999816894531,32.92503356933594,-2.744964599609375
EV_003,206.0,19141.97,35.66999816894531,34.201541900634766,-1.4684562683105469
EV_003,205.0,19141.97,35.66999816894531,32.654090881347656,-3.0159072875976562
EV_003,207.0,19141.97,35.66999816894531,34.430267333984375,-1.2397308349609375
EV_003,206.0,19141.97,35.66999816894531,33.8865966796875,-1.7834014892578125
EV_003,208.0,19141.97,35.66999816894531,33.93276596069336,-1.7372322082519531
EV_003,207.0,19141.97,35.66999816894531,33.56849670410156,-2.10150146484375
EV_003,209.0,19141.97,35.66999816894531,33.183807373046875,-2.4861907958984375
EV_003,208.0,19141.97,35.66999816894531,32.70121765136719,-2.968780517578125
EV_003,210.0,19141.97,35.66999816894531,33.49470520019531,-2.17529296875
EV_003,209.0,19141.97,35.66999816894531,32.97050476074219,-2.699493408203125
EV_003,211.0,19141.97,35.66999816894531,33.38254165649414,-2.287456512451172
EV_003,212.0,19141.97,35.66999816894531,33.52607727050781,-2.1439208984375
EV_003,211.0,19141.97,35.66999816894531,34.90399932861328,-0.7659988403320312
EV_003,214.0,19141.97,35.66999816894531,33.034271240234375,-2.6357269287109375
EV_003,215.0,19141.97,35.66999816894531,32.52788162231445,-3.1421165466308594
EV_003,213.0,19141.97,35.66999816894531,32.85493850708008,-2.8150596618652344
EV_003,216.0,19141.97,35.66999816894531,33.20494842529297,-2.4650497436523438
EV_003,214.0,19141.97,35.66999816894531,33.049686431884766,-2.620311737060547
EV_003,217.0,19141.97,35.66999816894531,33.070587158203125,-2.5994110107421875
EV_003,218.0,19141.97,35.66999816894531,33.0273551940918,-2.6426429748535156
EV_003,215.0,19141.97,35.66999816894531,33.6025276184082,-2.0674705505371094
EV_003,216.0,19141.97,35.66999816894531,33.937923431396484,-1.7320747375488281
EV_003,219.0,19141.97,35.66999816894531,32.58845901489258,-3.0815391540527344
EV_003,217.0,19141.97,35.66999816894531,34.48263168334961,-1.1873664855957031
EV_003,220.0,19141.97,35.66999816894531,32.5326042175293,-3.1373939514160156
EV_003,218.0,19141.97,35.66999816894531,32.91513442993164,-2.754863739013672
EV_003,221.0,19141.97,35.66999816894531,33.15458297729492,-2.5154151916503906
EV_003,219.0,19141.97,35.66999816894531,33.67850112915039,-1.9914970397949219
EV_003,222.0,19141.97,35.66999816894531,33.9893684387207,-1.6806297302246094
EV_003,220.0,19141.97,35.66999816894531,33.87821960449219,-1.791778564453125
EV_003,223.0,19141.97,35.66999816894531,33.934593200683594,-1.7354049682617188
EV_003,224.0,19141.97,35.66999816894531,33.18889236450195,-2.4811058044433594
EV_003,222.0,19141.97,35.66999816894531,34.62812805175781,-1.0418701171875
EV_003,225.0,19141.97,35.66999816894531,32.5289306640625,-3.1410675048828125
EV_003,226.0,19141.97,35.66999816894531,32.65361785888672,-3.0163803100585938
EV_003,223.0,19141.97,35.66999816894531,34.62812805175781,-1.0418701171875
EV_004,166.0,32664.12,32.560001373291016,32.769649505615234,0.20964813232421875
EV_004,167.0,32664.12,32.560001373291016,33.41713333129883,0.8571319580078125
EV_004,168.0,32664.12,32.560001373291016,33.12375259399414,0.563751220703125
EV_004,172.0,32664.12,32.560001373291016,33.73713684082031,1.1771354675292969
EV_004,176.0,32664.12,32.560001373291016,32.83903884887695,0.2790374755859375
EV_004,177.0,32664.12,32.560001373291016,33.831336975097656,1.2713356018066406
EV_004,179.0,32664.12,32.560001373291016,32.95042419433594,0.3904228210449219
EV_004,181.0,32664.12,32.560001373291016,32.633888244628906,0.07388687133789062
EV_004,182.0,32664.12,32.560001373291016,32.68239974975586,0.12239837646484375
EV_004,183.0,32664.12,32.560001373291016,33.30766296386719,0.7476615905761719
EV_004,184.0,32664.12,32.560001373291016,34.091796875,1.5317955017089844
EV_004,186.0,32664.12,32.560001373291016,32.65687942504883,0.0968780517578125
EV_004,187.0,32664.12,32.560001373291016,32.806793212890625,0.24679183959960938
EV_004,188.0,32664.12,32.560001373291016,34.74431610107422,2.184314727783203
EV_004,189.0,32664.12,32.560001373291016,34.70450973510742,2.1445083618164062
EV_004,193.0,32664.12,32.560001373291016,33.27305221557617,0.7130508422851562
EV_004,196.0,32664.12,32.560001373291016,33.27477264404297,0.7147712707519531
EV_004,197.0,32664.12,32.560001373291016,32.43999481201172,-0.12000656127929688
EV_004,198.0,32664.12,32.560001373291016,32.69305419921875,0.13305282592773438
EV_004,199.0,32664.12,32.560001373291016,32.81074523925781,0.2507438659667969
EV_004,200.0,32664.12,32.560001373291016,32.67115783691406,0.11115646362304688
EV_004,202.0,32664.12,32.560001373291016,32.93181610107422,0.3718147277832031
EV_004,203.0,32664.12,32.560001373291016,33.580997467041016,1.02099609375
EV_004,204.0,32664.12,32.560001373291016,33.88276290893555,1.3227615356445312
EV_004,209.0,32664.12,32.560001373291016,34.03716278076172,1.4771614074707031
EV_004,211.0,32664.12,32.560001373291016,33.41037368774414,0.850372314453125
EV_004,212.0,32664.12,32.560001373291016,33.88276290893555,1.3227615356445312
EV_004,215.0,32664.12,32.560001373291016,33.166542053222656,0.6065406799316406
EV_004,217.0,32664.12,32.560001373291016,33.385066986083984,0.8250656127929688
EV_004,218.0,32664.12,32.560001373291016,34.03831481933594,1.4783134460449219
EV_004,219.0,32664.12,32.560001373291016,32.92047882080078,0.3604774475097656
EV_004,220.0,32664.12,32.560001373291016,32.833953857421875,0.2739524841308594
EV_004,224.0,32664.12,32.560001373291016,33.42292785644531,0.8629264831542969
EV_004,225.0,32664.12,32.560001373291016,33.59064865112305,1.0306472778320312
EV_004,226.0,32664.12,32.560001373291016,33.94285202026367,1.3828506469726562
EV_004,228.0,32664.12,32.560001373291016,34.428497314453125,1.8684959411621094
EV_004,230.0,32664.12,32.560001373291016,33.16217041015625,0.6021690368652344
EV_004,231.0,32664.12,32.560001373291016,33.65031433105469,1.0903129577636719
EV_004,232.0,32664.12,32.560001373291016,33.91641616821289,1.356414794921875
EV_004,234.0,32664.12,32.560001373291016,32.807212829589844,0.24721145629882812
EV_004,237.0,32664.12,32.560001373291016,32.83405303955078,0.2740516662597656
EV_004,238.0,32664.12,32.560001373291016,33.377254486083984,0.8172531127929688
EV_004,239.0,32664.12,32.560001373291016,33.752254486083984,1.1922531127929688
EV_004,240.0,32664.12,32.560001373291016,33.238399505615234,0.6783981323242188
EV_004,242.0,32664.12,32.560001373291016,34.83880615234375,2.2788047790527344
EV_004,244.0,32664.12,32.560001373291016,32.67096710205078,0.11096572875976562
EV_004,246.0,32664.12,32.560001373291016,33.59416580200195,1.0341644287109375
EV_004,247.0,32664.12,32.560001373291016,33.67904281616211,1.1190414428710938
EV_004,249.0,32664.12,32.560001373291016,33.729820251464844,1.1698188781738281
EV_004,260.0,32664.12,32.560001373291016,35.09446334838867,2.5344619750976562
EV_004,260.0,32664.12,32.560001373291016,32.49273681640625,-0.06726455688476562
EV_004,261.0,32664.12,32.560001373291016,33.310874938964844,0.7508735656738281
EV_004,261.0,32664.12,32.560001373291016,32.51031494140625,-0.049686431884765625
EV_004,262.0,32664.12,32.560001373291016,33.147430419921875,0.5874290466308594
EV_005,618.0,13450.41,32.150001525878906,33.40409469604492,1.2540931701660156
EV_005,619.0,13450.41,32.150001525878906,32.60832977294922,0.4583282470703125
EV_005,620.0,13450.41,32.150001525878906,32.50394058227539,0.3539390563964844
EV_005,621.0,13450.41,32.150001525878906,33.22663879394531,1.0766372680664062
